antecedent,consequent,support,confidence,lift
36 DOILIES VINTAGE CHRISTMAS,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.021810250817884406,0.625,10.234375
6 GIFT TAGS VINTAGE CHRISTMAS,6 GIFT TAGS 50'S CHRISTMAS,0.027808069792802616,0.5666666666666667,11.296376811594202
6 GIFT TAGS 50'S CHRISTMAS,6 GIFT TAGS VINTAGE CHRISTMAS,0.027808069792802616,0.5543478260869565,11.296376811594204
6 GIFT TAGS 50'S CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.021264994547437296,0.42391304347826086,3.926548089591568
ROLL WRAP 50'S CHRISTMAS,6 GIFT TAGS 50'S CHRISTMAS,0.022900763358778626,0.5454545454545454,10.873517786561264
6 GIFT TAGS 50'S CHRISTMAS,ROLL WRAP 50'S CHRISTMAS,0.022900763358778626,0.4565217391304348,10.873517786561266
6 GIFT TAGS VINTAGE CHRISTMAS,ROLL WRAP VINTAGE CHRISTMAS,0.020719738276990186,0.4222222222222222,11.222544283413848
ROLL WRAP VINTAGE CHRISTMAS,6 GIFT TAGS VINTAGE CHRISTMAS,0.020719738276990186,0.5507246376811594,11.222544283413848
SET OF 20 VINTAGE CHRISTMAS NAPKINS,60 CAKE CASES VINTAGE CHRISTMAS,0.028898582333696837,0.4732142857142857,9.433423913043478
60 CAKE CASES VINTAGE CHRISTMAS,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.028898582333696837,0.5760869565217391,9.433423913043478
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE GREEN,0.021810250817884406,0.5263157894736842,9.463364293085656
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.03544165757906216,0.6372549019607844,12.985838779956428
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.03544165757906216,0.7222222222222222,12.985838779956428
BAKING SET SPACEBOY DESIGN,BAKING SET 9 PIECE RETROSPOT,0.022355507088331516,0.7454545454545455,10.59816772374912
BISCUIT TIN 50'S CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.025081788440567066,0.4842105263157895,4.485061137692717
RED  HARMONICA IN BOX,BLUE HARMONICA IN BOX,0.031079607415485277,0.5757575757575758,13.199242424242426
BLUE HARMONICA IN BOX,RED  HARMONICA IN BOX,0.031079607415485277,0.7124999999999999,13.199242424242422
BOX OF 6 MINI 50'S CRACKERS,BOX OF 6 MINI VINTAGE CRACKERS,0.028353326063249727,0.5252525252525253,10.470794905577515
BOX OF 6 MINI VINTAGE CRACKERS,BOX OF 6 MINI 50'S CRACKERS,0.028353326063249727,0.5652173913043478,10.470794905577513
BOX OF 6 MINI 50'S CRACKERS,PAPER CHAIN KIT 50'S CHRISTMAS,0.027262813522355506,0.5050505050505051,4.678094072033466
HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,0.026717557251908396,0.5104166666666666,8.28410766961652
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,0.026717557251908396,0.4336283185840708,8.28410766961652
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.03162486368593239,0.5132743362831859,5.348551890587289
HOT WATER BOTTLE TEA AND SYMPATHY,CHOCOLATE HOT WATER BOTTLE,0.028353326063249727,0.4369747899159664,7.092139510671526
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY,0.028353326063249727,0.46017699115044247,7.092139510671525
CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL,0.026717557251908396,0.4666666666666667,10.069019607843137
CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS,0.026717557251908396,0.5764705882352941,10.069019607843137
CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT WHITE FAIRY,0.026717557251908396,0.4666666666666667,9.202867383512546
CHRISTMAS CRAFT WHITE FAIRY,CHRISTMAS CRAFT LITTLE FRIENDS,0.026717557251908396,0.5268817204301075,9.202867383512544
CHRISTMAS CRAFT WHITE FAIRY,CHRISTMAS CRAFT TREE TOP ANGEL,0.029443838604143947,0.5806451612903226,12.528273244781785
CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY,0.029443838604143947,0.6352941176470588,12.528273244781783
SPACEBOY LUNCH BOX,DOLLY GIRL LUNCH BOX,0.021810250817884406,0.6060606060606061,19.84848484848485
DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX,0.021810250817884406,0.7142857142857143,19.848484848484848
FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL,0.022900763358778626,0.6,18.34
FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.022900763358778626,0.7,18.34
FELTCRAFT PRINCESS OLIVIA DOLL,FELTCRAFT PRINCESS LOLA DOLL,0.020719738276990186,0.7916666666666667,24.198611111111113
FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS OLIVIA DOLL,0.020719738276990186,0.6333333333333333,24.19861111111111
GARDENERS KNEELING PAD CUP OF TEA,GARDENERS KNEELING PAD KEEP CALM,0.03326063249727372,0.6853932584269663,11.02641435048295
GARDENERS KNEELING PAD KEEP CALM,GARDENERS KNEELING PAD CUP OF TEA,0.03326063249727372,0.5350877192982456,11.026414350482948
GIANT 50'S CHRISTMAS CRACKER,PAPER CHAIN KIT 50'S CHRISTMAS,0.020719738276990186,0.5135135135135135,4.756483756483757
PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.020719738276990186,0.8085106382978724,27.459416863672185
GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.020719738276990186,0.7037037037037037,27.459416863672185
