antecedent,consequent,support,confidence,lift
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK,0.02390282131661442,0.4728682170542636,12.570413436692506
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE GREEN,0.02390282131661442,0.6354166666666666,12.570413436692506
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.03800940438871473,0.7519379844961239,14.537467700258397
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.03800940438871473,0.7348484848484848,14.537467700258397
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED,0.026253918495297807,0.6979166666666666,13.493055555555555
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE PINK,0.026253918495297807,0.5075757575757576,13.493055555555555
BAKING SET SPACEBOY DESIGN,BAKING SET 9 PIECE RETROSPOT,0.02860501567398119,0.8690476190476191,11.611568187484417
BOX OF 6 MINI 50'S CRACKERS,PAPER CHAIN KIT 50'S CHRISTMAS,0.020768025078369907,0.4045801526717558,3.0820553719949872
HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,0.02938871473354232,0.5681818181818182,7.7540106951871675
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,0.02938871473354232,0.4010695187165776,7.754010695187167
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.03605015673981191,0.49197860962566853,4.885328450446328
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY,0.03957680250783699,0.5401069518716578,7.9673580414824885
HOT WATER BOTTLE TEA AND SYMPATHY,CHOCOLATE HOT WATER BOTTLE,0.03957680250783699,0.583815028901734,7.967358041482488
SCOTTIE DOG HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE,0.025470219435736678,0.4088050314465409,5.578986311505735
CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL,0.02821316614420063,0.4585987261146497,9.00264576188143
CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS,0.02821316614420063,0.5538461538461539,9.00264576188143
CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT WHITE FAIRY,0.03017241379310345,0.49044585987261147,10.883633342564387
CHRISTMAS CRAFT WHITE FAIRY,CHRISTMAS CRAFT LITTLE FRIENDS,0.03017241379310345,0.6695652173913044,10.883633342564387
CHRISTMAS CRAFT WHITE FAIRY,CHRISTMAS CRAFT TREE TOP ANGEL,0.022727272727272728,0.5043478260869565,9.900735785953175
CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY,0.022727272727272728,0.4461538461538461,9.900735785953177
GARDENERS KNEELING PAD CUP OF TEA,GARDENERS KNEELING PAD KEEP CALM,0.04192789968652037,0.6858974358974358,9.410807830162666
GARDENERS KNEELING PAD KEEP CALM,GARDENERS KNEELING PAD CUP OF TEA,0.04192789968652037,0.575268817204301,9.410807830162668
HAND WARMER OWL DESIGN,HAND WARMER BIRD DESIGN,0.03330721003134796,0.4545454545454546,8.055555555555555
HAND WARMER BIRD DESIGN,HAND WARMER OWL DESIGN,0.03330721003134796,0.5902777777777778,8.055555555555557
HAND WARMER BIRD DESIGN,HAND WARMER RED LOVE HEART,0.022727272727272728,0.4027777777777778,6.762426900584796
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER BIRD DESIGN,0.030564263322884012,0.5064935064935064,8.976190476190474
HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN,0.030564263322884012,0.5416666666666666,8.976190476190474
HAND WARMER UNION JACK,HAND WARMER BIRD DESIGN,0.02115987460815047,0.4,7.088888888888889
HAND WARMER RED LOVE HEART,HAND WARMER OWL DESIGN,0.03213166144200627,0.5394736842105263,7.362229102167183
