antecedent,consequent,support,confidence,lift
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.025023169601482854,0.4576271186440678,7.83777239709443
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.025023169601482854,0.42857142857142855,7.83777239709443
PACK OF 72 RETROSPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.037998146431881374,0.44086021505376344,7.550605905444614
60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.037998146431881374,0.6507936507936508,7.550605905444615
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE ORANGE,0.023169601482854494,0.44642857142857145,13.38045634920635
ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE RED,0.023169601482854494,0.6944444444444444,13.38045634920635
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED,0.023169601482854494,0.6410256410256411,12.351190476190478
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE PINK,0.023169601482854494,0.44642857142857145,12.351190476190478
CHARLOTTE BAG APPLES DESIGN,CHARLOTTE BAG VINTAGE ALPHABET,0.021316033364226137,0.5111111111111112,16.2202614379085
CHARLOTTE BAG VINTAGE ALPHABET,CHARLOTTE BAG APPLES DESIGN,0.021316033364226137,0.6764705882352943,16.2202614379085
CHARLOTTE BAG APPLES DESIGN,LUNCH BAG APPLE DESIGN,0.020389249304911955,0.48888888888888893,7.757516339869282
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.025949953660797033,0.5714285714285714,19.267857142857142
CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,0.025949953660797033,0.8749999999999999,19.267857142857142
STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.021316033364226137,0.5750000000000001,19.388281250000002
CHARLOTTE BAG PINK POLKADOT,STRAWBERRY CHARLOTTE BAG,0.021316033364226137,0.71875,19.388281250000002
CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG,0.025949953660797033,0.717948717948718,15.80952380952381
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.025949953660797033,0.5714285714285714,15.80952380952381
CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG,0.020389249304911955,0.5641025641025641,15.216666666666669
STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.020389249304911955,0.55,15.216666666666669
CHILDS GARDEN FORK PINK,CHILDS GARDEN FORK BLUE,0.020389249304911955,0.7586206896551724,31.48275862068965
CHILDS GARDEN FORK BLUE,CHILDS GARDEN FORK PINK,0.020389249304911955,0.846153846153846,31.48275862068965
CHILDS GARDEN FORK BLUE,CHILDS GARDEN TROWEL BLUE,0.022242817423540315,0.923076923076923,31.124999999999996
CHILDS GARDEN TROWEL BLUE,CHILDS GARDEN FORK BLUE,0.022242817423540315,0.75,31.125
CHILDS GARDEN TROWEL PINK,CHILDS GARDEN FORK BLUE,0.022242817423540315,0.631578947368421,26.210526315789473
CHILDS GARDEN FORK BLUE,CHILDS GARDEN TROWEL PINK,0.022242817423540315,0.923076923076923,26.210526315789473
CHILDS GARDEN FORK PINK,CHILDS GARDEN TROWEL BLUE,0.020389249304911955,0.7586206896551724,25.57974137931034
CHILDS GARDEN TROWEL BLUE,CHILDS GARDEN FORK PINK,0.020389249304911955,0.6875,25.579741379310345
CHILDS GARDEN TROWEL PINK,CHILDS GARDEN FORK PINK,0.025023169601482854,0.7105263157894737,26.43647912885662
CHILDS GARDEN FORK PINK,CHILDS GARDEN TROWEL PINK,0.025023169601482854,0.9310344827586207,26.436479128856625
CHILDS GARDEN TROWEL PINK,CHILDS GARDEN TROWEL BLUE,0.025949953660797033,0.7368421052631579,24.845394736842103
CHILDS GARDEN TROWEL BLUE,CHILDS GARDEN TROWEL PINK,0.025949953660797033,0.8749999999999999,24.845394736842103
