antecedent,consequent,support,confidence,lift
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.022979397781299524,0.4328358208955224,8.954734524100807
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.022979397781299524,0.47540983606557374,8.954734524100807
60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.02377179080824089,0.4918032786885246,6.820392722032066
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.02694136291600634,0.6538461538461539,17.55646481178396
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.02694136291600634,0.7234042553191489,17.556464811783957
BLUE HAPPY BIRTHDAY BUNTING,PINK HAPPY BIRTHDAY BUNTING,0.02456418383518225,0.7045454545454545,21.16991341991342
PINK HAPPY BIRTHDAY BUNTING,BLUE HAPPY BIRTHDAY BUNTING,0.02456418383518225,0.7380952380952381,21.16991341991342
CANDLEHOLDER PINK HANGING HEART,WHITE HANGING HEART T-LIGHT HOLDER,0.02456418383518225,0.7749999999999999,5.856586826347304
COOK WITH WINE METAL SIGN,GIN + TONIC DIET METAL SIGN,0.028526148969889066,0.5538461538461539,12.943589743589746
GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN,0.028526148969889066,0.6666666666666667,12.943589743589746
HAND OVER THE CHOCOLATE   SIGN,COOK WITH WINE METAL SIGN,0.028526148969889066,0.5806451612903226,11.27344913151365
COOK WITH WINE METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.028526148969889066,0.5538461538461539,11.27344913151365
COOK WITH WINE METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.02456418383518225,0.4769230769230769,7.339962476547842
SPACEBOY LUNCH BOX,DOLLY GIRL LUNCH BOX,0.0277337559429477,0.7000000000000001,18.795744680851065
DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX,0.0277337559429477,0.7446808510638298,18.795744680851065
HAND OVER THE CHOCOLATE   SIGN,GIN + TONIC DIET METAL SIGN,0.022187004754358162,0.4516129032258065,10.55436081242533
GIN + TONIC DIET METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.022187004754358162,0.5185185185185186,10.554360812425331
GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.022187004754358162,0.5185185185185186,7.980126467931347
PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.03645007923930269,0.8518518518518519,17.064079952968843
GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.03645007923930269,0.7301587301587301,17.064079952968843
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.04120443740095087,0.7761194029850748,15.547026770907372
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.04120443740095087,0.8253968253968255,15.54702677090737
HAND OVER THE CHOCOLATE   SIGN,PLEASE ONE PERSON METAL SIGN,0.0277337559429477,0.5645161290322581,8.688040912667192
PLEASE ONE PERSON METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.0277337559429477,0.4268292682926829,8.68804091266719
JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,0.03248811410459588,0.45555555555555555,5.475343915343916
JAM MAKING SET PRINTED,SET OF 3 CAKE TINS PANTRY DESIGN,0.028526148969889066,0.4,3.256774193548387
JAM MAKING SET WITH JARS,SET OF 3 CAKE TINS PANTRY DESIGN,0.03803486529318542,0.4571428571428572,3.7220276497695854
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.0277337559429477,0.6481481481481481,8.098643197653098
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,0.022187004754358162,0.5185185185185186,9.766721945826426
JUMBO BAG STRAWBERRY,JUMBO  BAG BAROQUE BLACK WHITE,0.022187004754358162,0.41791044776119407,9.766721945826426
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.03248811410459588,0.640625,8.00464108910891
JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT,0.03248811410459588,0.4059405940594059,8.00464108910891
JUMBO BAG PINK POLKADOT,JUMBO BAG STRAWBERRY,0.021394611727416798,0.42187499999999994,7.946361940298507
JUMBO BAG STRAWBERRY,JUMBO BAG PINK POLKADOT,0.021394611727416798,0.40298507462686567,7.946361940298507
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,0.028526148969889066,0.6101694915254238,7.624098003020642
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.021394611727416798,0.5869565217391305,12.554900515843775
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.021394611727416798,0.4576271186440678,12.554900515843773
JUMBO BAG STRAWBERRY,JUMBO BAG PINK VINTAGE PAISLEY,0.021394611727416798,0.40298507462686567,8.619782443713635
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY,0.021394611727416798,0.4576271186440678,8.619782443713635
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.02377179080824089,0.46153846153846156,9.872229465449806
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.02377179080824089,0.5084745762711865,9.872229465449806
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG RED RETROSPOT,0.022187004754358162,0.6086956521739131,7.605682307361171
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.030903328050713153,0.582089552238806,7.273237771538348
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,0.02456418383518225,0.4769230769230769,5.959177456207159
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.02694136291600634,0.6666666666666666,8.33003300330033
RED RETROSPOT CHARLOTTE BAG,JUMBO BAG RED RETROSPOT,0.021394611727416798,0.54,6.747326732673268
LADIES & GENTLEMEN METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.021394611727416798,0.5510204081632653,8.480338476854156
LUNCH BAG  BLACK SKULL,LUNCH BAG CARS BLUE,0.028526148969889066,0.41860465116279066,7.768809849521203
LUNCH BAG CARS BLUE,LUNCH BAG  BLACK SKULL,0.028526148969889066,0.5294117647058824,7.768809849521203
LUNCH BAG  BLACK SKULL,LUNCH BAG PINK POLKADOT,0.03248811410459588,0.4767441860465116,8.130421118793212
LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL,0.03248811410459588,0.5540540540540541,8.130421118793212
LUNCH BAG  BLACK SKULL,LUNCH BAG RED RETROSPOT,0.03248811410459588,0.4767441860465116,6.76012542461458
LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL,0.03248811410459588,0.4606741573033708,6.76012542461458
LUNCH BAG  BLACK SKULL,LUNCH BAG SPACEBOY DESIGN,0.029318541996830427,0.4302325581395348,7.051344004832376
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL,0.029318541996830427,0.4805194805194805,7.0513440048323766
LUNCH BAG  BLACK SKULL,LUNCH BAG SUKI DESIGN,0.0277337559429477,0.40697674418604646,7.03568015291494
LUNCH BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL,0.0277337559429477,0.4794520547945205,7.03568015291494
LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL,0.022979397781299524,0.5,7.337209302325581
LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,0.030110935023771792,0.5588235294117647,9.530206677265502
LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,0.030110935023771792,0.5135135135135136,9.530206677265502
LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,0.026148969889064975,0.48529411764705876,6.881361533377396
LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN,0.02456418383518225,0.45588235294117646,7.881144238517325
LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE,0.02456418383518225,0.4246575342465753,7.881144238517324
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT,0.02456418383518225,0.5636363636363636,7.992236976506639
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,0.030110935023771792,0.6909090909090909,11.323730814639905
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,0.030110935023771792,0.4935064935064935,11.323730814639905
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SUKI DESIGN,0.020602218700475437,0.4727272727272727,8.172353673723537
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.030903328050713153,0.5270270270270271,7.473124810203464
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.030903328050713153,0.43820224719101125,7.473124810203462
LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN,0.0277337559429477,0.47297297297297297,7.7518427518427515
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG PINK POLKADOT,0.0277337559429477,0.45454545454545453,7.7518427518427515
LUNCH BAG SUKI DESIGN,LUNCH BAG PINK POLKADOT,0.026148969889064975,0.4520547945205479,7.709366901147723
LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN,0.026148969889064975,0.44594594594594594,7.709366901147723
LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,0.029318541996830427,0.4157303370786517,6.813658251860499
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG RED RETROSPOT,0.029318541996830427,0.4805194805194805,6.8136582518605
LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT,0.02694136291600634,0.4657534246575343,6.604278897952902
LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT,0.022187004754358162,0.4827586206896552,6.84540875629601
LUNCH BAG SUKI DESIGN,LUNCH BAG SPACEBOY DESIGN,0.025356576862123614,0.4383561643835617,7.184486746130582
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN,0.025356576862123614,0.4155844155844156,7.184486746130582
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN,0.02377179080824089,0.5172413793103449,8.477384684281237
PACK OF 20 NAPKINS PANTRY DESIGN,SET OF 3 CAKE TINS PANTRY DESIGN,0.022979397781299524,0.4461538461538461,3.6325558312655084
PACK OF 20 NAPKINS PANTRY DESIGN,SET OF 6 SPICE TINS PANTRY DESIGN,0.020602218700475437,0.4,4.674074074074075
PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.030110935023771792,0.4175824175824176,7.865507626701658
PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.030110935023771792,0.5671641791044777,7.865507626701657
